Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
X42,Kilmacthomas,1,2010,All Dwelling Statuses,All Buyer Types,169999.0
X42,Kilmacthomas,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,169999.0
X42,Kilmacthomas,1,2010,New,All Buyer Types,169999.0
X42,Kilmacthomas,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,1,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,1,2010,New,Household Buyer - Non-Occupier,169999.0
X42,Kilmacthomas,1,2010,Existing,All Buyer Types,
X42,Kilmacthomas,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,1,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,1,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,2,2010,All Dwelling Statuses,All Buyer Types,170000.0
X42,Kilmacthomas,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,170000.0
X42,Kilmacthomas,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,2,2010,New,All Buyer Types,
X42,Kilmacthomas,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,2,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,2,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,2,2010,Existing,All Buyer Types,170000.0
X42,Kilmacthomas,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,170000.0
X42,Kilmacthomas,2,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,2,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,3,2010,All Dwelling Statuses,All Buyer Types,
X42,Kilmacthomas,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,3,2010,New,All Buyer Types,
X42,Kilmacthomas,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,3,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,3,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,3,2010,Existing,All Buyer Types,
X42,Kilmacthomas,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,3,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,3,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,4,2010,All Dwelling Statuses,All Buyer Types,81000.0
X42,Kilmacthomas,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,81000.0
X42,Kilmacthomas,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,4,2010,New,All Buyer Types,
X42,Kilmacthomas,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,4,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,4,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,4,2010,Existing,All Buyer Types,81000.0
X42,Kilmacthomas,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,4,2010,Existing,Household Buyer - Former Owner-Occupier,81000.0
X42,Kilmacthomas,4,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,5,2010,All Dwelling Statuses,All Buyer Types,97750.0
X42,Kilmacthomas,5,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,97750.0
X42,Kilmacthomas,5,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,5,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,5,2010,New,All Buyer Types,
X42,Kilmacthomas,5,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,5,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,5,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,5,2010,Existing,All Buyer Types,97750.0
X42,Kilmacthomas,5,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,97750.0
X42,Kilmacthomas,5,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,5,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,6,2010,All Dwelling Statuses,All Buyer Types,50000.0
X42,Kilmacthomas,6,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,50000.0
X42,Kilmacthomas,6,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,6,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,6,2010,New,All Buyer Types,
X42,Kilmacthomas,6,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,6,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,6,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,6,2010,Existing,All Buyer Types,50000.0
X42,Kilmacthomas,6,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,50000.0
X42,Kilmacthomas,6,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,6,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,7,2010,All Dwelling Statuses,All Buyer Types,
X42,Kilmacthomas,7,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,7,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,7,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,7,2010,New,All Buyer Types,
X42,Kilmacthomas,7,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,7,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,7,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,7,2010,Existing,All Buyer Types,
X42,Kilmacthomas,7,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,7,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,7,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,8,2010,All Dwelling Statuses,All Buyer Types,225000.0
X42,Kilmacthomas,8,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,235000.0
X42,Kilmacthomas,8,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,215000.0
X42,Kilmacthomas,8,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,8,2010,New,All Buyer Types,
X42,Kilmacthomas,8,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,8,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,8,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,8,2010,Existing,All Buyer Types,225000.0
X42,Kilmacthomas,8,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,235000.0
X42,Kilmacthomas,8,2010,Existing,Household Buyer - Former Owner-Occupier,215000.0
X42,Kilmacthomas,8,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,9,2010,All Dwelling Statuses,All Buyer Types,152333.0
X42,Kilmacthomas,9,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,9,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,152333.0
X42,Kilmacthomas,9,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,9,2010,New,All Buyer Types,
X42,Kilmacthomas,9,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,9,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,9,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,9,2010,Existing,All Buyer Types,152333.0
X42,Kilmacthomas,9,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,9,2010,Existing,Household Buyer - Former Owner-Occupier,152333.0
X42,Kilmacthomas,9,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,10,2010,All Dwelling Statuses,All Buyer Types,170250.0
X42,Kilmacthomas,10,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,170250.0
X42,Kilmacthomas,10,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,10,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
X42,Kilmacthomas,10,2010,New,All Buyer Types,170250.0
X42,Kilmacthomas,10,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,170250.0
X42,Kilmacthomas,10,2010,New,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,10,2010,New,Household Buyer - Non-Occupier,
X42,Kilmacthomas,10,2010,Existing,All Buyer Types,
X42,Kilmacthomas,10,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
X42,Kilmacthomas,10,2010,Existing,Household Buyer - Former Owner-Occupier,
X42,Kilmacthomas,10,2010,Existing,Household Buyer - Non-Occupier,
X42,Kilmacthomas,11,2010,All Dwelling Statuses,All Buyer Types,175859.0
X42,Kilmacthomas,11,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,140702.0
X42,Kilmacthomas,11,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,193438.0
