Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
E34,Tipperary,1,2010,All Dwelling Statuses,All Buyer Types,186000.0
E34,Tipperary,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,186000.0
E34,Tipperary,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
E34,Tipperary,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
E34,Tipperary,1,2010,New,All Buyer Types,
E34,Tipperary,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,1,2010,New,Household Buyer - Former Owner-Occupier,
E34,Tipperary,1,2010,New,Household Buyer - Non-Occupier,
E34,Tipperary,1,2010,Existing,All Buyer Types,186000.0
E34,Tipperary,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,186000.0
E34,Tipperary,1,2010,Existing,Household Buyer - Former Owner-Occupier,
E34,Tipperary,1,2010,Existing,Household Buyer - Non-Occupier,
E34,Tipperary,2,2010,All Dwelling Statuses,All Buyer Types,182750.0
E34,Tipperary,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,182750.0
E34,Tipperary,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
E34,Tipperary,2,2010,New,All Buyer Types,
E34,Tipperary,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,2,2010,New,Household Buyer - Former Owner-Occupier,
E34,Tipperary,2,2010,New,Household Buyer - Non-Occupier,
E34,Tipperary,2,2010,Existing,All Buyer Types,182750.0
E34,Tipperary,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,2,2010,Existing,Household Buyer - Former Owner-Occupier,182750.0
E34,Tipperary,2,2010,Existing,Household Buyer - Non-Occupier,
E34,Tipperary,3,2010,All Dwelling Statuses,All Buyer Types,160833.0
E34,Tipperary,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,175000.0
E34,Tipperary,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,153750.0
E34,Tipperary,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
E34,Tipperary,3,2010,New,All Buyer Types,
E34,Tipperary,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,3,2010,New,Household Buyer - Former Owner-Occupier,
E34,Tipperary,3,2010,New,Household Buyer - Non-Occupier,
E34,Tipperary,3,2010,Existing,All Buyer Types,160833.0
E34,Tipperary,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,175000.0
E34,Tipperary,3,2010,Existing,Household Buyer - Former Owner-Occupier,153750.0
E34,Tipperary,3,2010,Existing,Household Buyer - Non-Occupier,
E34,Tipperary,4,2010,All Dwelling Statuses,All Buyer Types,87000.0
E34,Tipperary,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,87000.0
E34,Tipperary,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
E34,Tipperary,4,2010,New,All Buyer Types,
E34,Tipperary,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E34,Tipperary,4,2010,New,Household Buyer - Former Owner-Occupier,
E34,Tipperary,4,2010,New,Household Buyer - Non-Occupier,
E34,Tipperary,4,2010,Existing,All Buyer Types,87000.0
