Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
A85,Dunshaughlin,1,2010,All Dwelling Statuses,All Buyer Types,410000.0
A85,Dunshaughlin,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
A85,Dunshaughlin,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,410000.0
A85,Dunshaughlin,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
A85,Dunshaughlin,1,2010,New,All Buyer Types,
A85,Dunshaughlin,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
A85,Dunshaughlin,1,2010,New,Household Buyer - Former Owner-Occupier,
A85,Dunshaughlin,1,2010,New,Household Buyer - Non-Occupier,
A85,Dunshaughlin,1,2010,Existing,All Buyer Types,410000.0
A85,Dunshaughlin,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
A85,Dunshaughlin,1,2010,Existing,Household Buyer - Former Owner-Occupier,410000.0
A85,Dunshaughlin,1,2010,Existing,Household Buyer - Non-Occupier,
A85,Dunshaughlin,2,2010,All Dwelling Statuses,All Buyer Types,264875.0
A85,Dunshaughlin,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,202000.0
A85,Dunshaughlin,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,327750.0
A85,Dunshaughlin,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
A85,Dunshaughlin,2,2010,New,All Buyer Types,327750.0
A85,Dunshaughlin,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
A85,Dunshaughlin,2,2010,New,Household Buyer - Former Owner-Occupier,327750.0
A85,Dunshaughlin,2,2010,New,Household Buyer - Non-Occupier,
A85,Dunshaughlin,2,2010,Existing,All Buyer Types,202000.0
A85,Dunshaughlin,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,202000.0
A85,Dunshaughlin,2,2010,Existing,Household Buyer - Former Owner-Occupier,
A85,Dunshaughlin,2,2010,Existing,Household Buyer - Non-Occupier,
A85,Dunshaughlin,3,2010,All Dwelling Statuses,All Buyer Types,282815.0
A85,Dunshaughlin,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,278075.0
A85,Dunshaughlin,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,284000.0
A85,Dunshaughlin,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
A85,Dunshaughlin,3,2010,New,All Buyer Types,314038.0
A85,Dunshaughlin,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,278075.0
A85,Dunshaughlin,3,2010,New,Household Buyer - Former Owner-Occupier,350000.0
A85,Dunshaughlin,3,2010,New,Household Buyer - Non-Occupier,
A85,Dunshaughlin,3,2010,Existing,All Buyer Types,262000.0
A85,Dunshaughlin,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
A85,Dunshaughlin,3,2010,Existing,Household Buyer - Former Owner-Occupier,262000.0
A85,Dunshaughlin,3,2010,Existing,Household Buyer - Non-Occupier,
A85,Dunshaughlin,4,2010,All Dwelling Statuses,All Buyer Types,335175.0
A85,Dunshaughlin,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,465350.0
