Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
W34,Monasterevin,1,2010,All Dwelling Statuses,All Buyer Types,
W34,Monasterevin,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
W34,Monasterevin,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
W34,Monasterevin,1,2010,New,All Buyer Types,
W34,Monasterevin,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
W34,Monasterevin,1,2010,New,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,1,2010,New,Household Buyer - Non-Occupier,
W34,Monasterevin,1,2010,Existing,All Buyer Types,
W34,Monasterevin,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
W34,Monasterevin,1,2010,Existing,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,1,2010,Existing,Household Buyer - Non-Occupier,
W34,Monasterevin,2,2010,All Dwelling Statuses,All Buyer Types,253983.0
W34,Monasterevin,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,323475.0
W34,Monasterevin,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,115000.0
W34,Monasterevin,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
W34,Monasterevin,2,2010,New,All Buyer Types,323475.0
W34,Monasterevin,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,323475.0
W34,Monasterevin,2,2010,New,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,2,2010,New,Household Buyer - Non-Occupier,
W34,Monasterevin,2,2010,Existing,All Buyer Types,115000.0
W34,Monasterevin,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
W34,Monasterevin,2,2010,Existing,Household Buyer - Former Owner-Occupier,115000.0
W34,Monasterevin,2,2010,Existing,Household Buyer - Non-Occupier,
W34,Monasterevin,3,2010,All Dwelling Statuses,All Buyer Types,300775.0
W34,Monasterevin,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,300775.0
W34,Monasterevin,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
W34,Monasterevin,3,2010,New,All Buyer Types,300775.0
W34,Monasterevin,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,300775.0
W34,Monasterevin,3,2010,New,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,3,2010,New,Household Buyer - Non-Occupier,
W34,Monasterevin,3,2010,Existing,All Buyer Types,
W34,Monasterevin,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
W34,Monasterevin,3,2010,Existing,Household Buyer - Former Owner-Occupier,
W34,Monasterevin,3,2010,Existing,Household Buyer - Non-Occupier,
W34,Monasterevin,4,2010,All Dwelling Statuses,All Buyer Types,223754.0
W34,Monasterevin,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,264543.0
