Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
E41,Thurles,1,2010,All Dwelling Statuses,All Buyer Types,191532.0
E41,Thurles,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,213000.0
E41,Thurles,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
E41,Thurles,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,180799.0
E41,Thurles,1,2010,New,All Buyer Types,180799.0
E41,Thurles,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E41,Thurles,1,2010,New,Household Buyer - Former Owner-Occupier,
E41,Thurles,1,2010,New,Household Buyer - Non-Occupier,180799.0
E41,Thurles,1,2010,Existing,All Buyer Types,213000.0
E41,Thurles,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,213000.0
E41,Thurles,1,2010,Existing,Household Buyer - Former Owner-Occupier,
E41,Thurles,1,2010,Existing,Household Buyer - Non-Occupier,
E41,Thurles,2,2010,All Dwelling Statuses,All Buyer Types,139500.0
E41,Thurles,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,105500.0
E41,Thurles,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,173000.0
E41,Thurles,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,40000.0
E41,Thurles,2,2010,New,All Buyer Types,
E41,Thurles,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,
E41,Thurles,2,2010,New,Household Buyer - Former Owner-Occupier,
E41,Thurles,2,2010,New,Household Buyer - Non-Occupier,
E41,Thurles,2,2010,Existing,All Buyer Types,139500.0
E41,Thurles,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,105500.0
E41,Thurles,2,2010,Existing,Household Buyer - Former Owner-Occupier,173000.0
E41,Thurles,2,2010,Existing,Household Buyer - Non-Occupier,40000.0
E41,Thurles,3,2010,All Dwelling Statuses,All Buyer Types,205130.0
E41,Thurles,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,206508.0
E41,Thurles,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,205000.0
E41,Thurles,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,198500.0
E41,Thurles,3,2010,New,All Buyer Types,173885.0
E41,Thurles,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,165680.0
