Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
T34,Carrignavar,1,2010,All Dwelling Statuses,All Buyer Types,364851.0
T34,Carrignavar,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,330182.0
T34,Carrignavar,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,399520.0
T34,Carrignavar,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T34,Carrignavar,1,2010,New,All Buyer Types,364851.0
T34,Carrignavar,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,330182.0
T34,Carrignavar,1,2010,New,Household Buyer - Former Owner-Occupier,399520.0
T34,Carrignavar,1,2010,New,Household Buyer - Non-Occupier,
T34,Carrignavar,1,2010,Existing,All Buyer Types,
T34,Carrignavar,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
T34,Carrignavar,1,2010,Existing,Household Buyer - Former Owner-Occupier,
T34,Carrignavar,1,2010,Existing,Household Buyer - Non-Occupier,
T34,Carrignavar,2,2010,All Dwelling Statuses,All Buyer Types,296675.0
T34,Carrignavar,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,296675.0
T34,Carrignavar,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
T34,Carrignavar,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
T34,Carrignavar,2,2010,New,All Buyer Types,238350.0
T34,Carrignavar,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,238350.0
T34,Carrignavar,2,2010,New,Household Buyer - Former Owner-Occupier,
T34,Carrignavar,2,2010,New,Household Buyer - Non-Occupier,
T34,Carrignavar,2,2010,Existing,All Buyer Types,355000.0
T34,Carrignavar,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,355000.0
T34,Carrignavar,2,2010,Existing,Household Buyer - Former Owner-Occupier,
T34,Carrignavar,2,2010,Existing,Household Buyer - Non-Occupier,
T34,Carrignavar,3,2010,All Dwelling Statuses,All Buyer Types,
T34,Carrignavar,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
T34,Carrignavar,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
