Routing Key,City,Month,Year,Dwelling Status,Type of Buyer,VALUE
P43,Carrigaline,1,2010,All Dwelling Statuses,All Buyer Types,229214.0
P43,Carrigaline,1,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,253499.0
P43,Carrigaline,1,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,307000.0
P43,Carrigaline,1,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,30000.0
P43,Carrigaline,1,2010,New,All Buyer Types,247998.0
P43,Carrigaline,1,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,247998.0
P43,Carrigaline,1,2010,New,Household Buyer - Former Owner-Occupier,
P43,Carrigaline,1,2010,New,Household Buyer - Non-Occupier,
P43,Carrigaline,1,2010,Existing,All Buyer Types,221700.0
P43,Carrigaline,1,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,257167.0
P43,Carrigaline,1,2010,Existing,Household Buyer - Former Owner-Occupier,307000.0
P43,Carrigaline,1,2010,Existing,Household Buyer - Non-Occupier,30000.0
P43,Carrigaline,2,2010,All Dwelling Statuses,All Buyer Types,212683.0
P43,Carrigaline,2,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,233021.0
P43,Carrigaline,2,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,141500.0
P43,Carrigaline,2,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P43,Carrigaline,2,2010,New,All Buyer Types,299073.0
P43,Carrigaline,2,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,299073.0
P43,Carrigaline,2,2010,New,Household Buyer - Former Owner-Occupier,
P43,Carrigaline,2,2010,New,Household Buyer - Non-Occupier,
P43,Carrigaline,2,2010,Existing,All Buyer Types,188000.0
P43,Carrigaline,2,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,206600.0
P43,Carrigaline,2,2010,Existing,Household Buyer - Former Owner-Occupier,141500.0
P43,Carrigaline,2,2010,Existing,Household Buyer - Non-Occupier,
P43,Carrigaline,3,2010,All Dwelling Statuses,All Buyer Types,271344.0
P43,Carrigaline,3,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,259781.0
P43,Carrigaline,3,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,287533.0
P43,Carrigaline,3,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P43,Carrigaline,3,2010,New,All Buyer Types,247662.0
P43,Carrigaline,3,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,220323.0
P43,Carrigaline,3,2010,New,Household Buyer - Former Owner-Occupier,268166.0
P43,Carrigaline,3,2010,New,Household Buyer - Non-Occupier,
P43,Carrigaline,3,2010,Existing,All Buyer Types,304500.0
P43,Carrigaline,3,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,289375.0
P43,Carrigaline,3,2010,Existing,Household Buyer - Former Owner-Occupier,365000.0
P43,Carrigaline,3,2010,Existing,Household Buyer - Non-Occupier,
P43,Carrigaline,4,2010,All Dwelling Statuses,All Buyer Types,196940.0
P43,Carrigaline,4,2010,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,192576.0
P43,Carrigaline,4,2010,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,207120.0
P43,Carrigaline,4,2010,All Dwelling Statuses,Household Buyer - Non-Occupier,
P43,Carrigaline,4,2010,New,All Buyer Types,223724.0
P43,Carrigaline,4,2010,New,Household Buyer - First-Time Buyer Owner-Occupier,273535.0
P43,Carrigaline,4,2010,New,Household Buyer - Former Owner-Occupier,207120.0
P43,Carrigaline,4,2010,New,Household Buyer - Non-Occupier,
P43,Carrigaline,4,2010,Existing,All Buyer Types,179083.0
P43,Carrigaline,4,2010,Existing,Household Buyer - First-Time Buyer Owner-Occupier,179083.0
P43,Carrigaline,4,2010,Existing,Household Buyer - Former Owner-Occupier,
P43,Carrigaline,4,2010,Existing,Household Buyer - Non-Occupier,
